		INCIDENT_KEY,OCCUR_DATE,BORO,Latitude,Longitude
		242373589,03/18/2022,BRONX,40.873134,-73.853117
		242833883,03/29/2022,BROOKLYN,40.659549,-73.907661
		250605937,09/02/2022,QUEENS,40.670787,-73.735005
		250216145,08/27/2022,BRONX,40.837683,-73.910994
		242393698,03/20/2022,BROOKLYN,40.693523,-73.932668
		250551052,09/02/2022,BROOKLYN,40.728417,-73.944962
		243630080,04/13/2022,MANHATTAN,40.795807,-73.937099
		251276894,09/18/2022,QUEENS,40.747153,-73.869859
		247542075,07/04/2022,QUEENS,40.6741545,-73.76839661
		251813842,09/29/2022,MANHATTAN,40.805388,-73.937736
		242047134,03/13/2022,BROOKLYN,40.658144,-73.882207
		247955994,07/13/2022,BROOKLYN,40.683413,-73.869267
		247665065,07/06/2022,BROOKLYN,40.679439,-73.95843
		242393706,03/20/2022,BROOKLYN,40.6713598203364,-73.8818110231735
		248540224,07/25/2022,BRONX,40.82321289,-73.89888654
		248145549,07/16/2022,BRONX,40.830633,-73.874876
		242379643,03/19/2022,QUEENS,40.7603961392658,-73.7675025349456
		245930131,06/01/2022,BRONX,40.847487,-73.89273
		246876577,06/19/2022,MANHATTAN,40.806981,-73.95155
		244970464,05/12/2022,QUEENS,40.689014,-73.811429
		243579417,04/13/2022,BROOKLYN,40.674757,-73.880961
		251103213,09/14/2022,BRONX,40.894872,-73.882173
		242158426,03/15/2022,BRONX,40.8229123084767,-73.8700413043181
		247100194,06/23/2022,MANHATTAN,40.800244,-73.940436
		250325740,08/29/2022,BROOKLYN,40.673044,-73.943244
		239347885,01/18/2022,BRONX,40.855734,-73.889823
		250605939,09/04/2022,BROOKLYN,40.638149,-73.936667
		250866805,09/10/2022,BRONX,40.869914,-73.879052
		239123818,01/13/2022,BRONX,40.886853,-73.862682
		247836776,07/10/2022,BRONX,40.90204439,-73.85155206
		247200777,06/24/2022,BROOKLYN,40.666074,-73.930421
		244219634,04/26/2022,MANHATTAN,40.861107,-73.926086
		240338259,02/09/2022,BROOKLYN,40.678387,-73.864063
		248783828,07/30/2022,BROOKLYN,40.657417,-73.890859
		238779470,01/06/2022,BRONX,40.850874,-73.892118
		249465754,08/11/2022,BRONX,40.865147,-73.892996
		247366022,06/30/2022,MANHATTAN,40.813343,-73.946995
		246212286,06/06/2022,MANHATTAN,40.82169684,-73.95291115
		242833882,03/29/2022,MANHATTAN,40.814706,-73.942277
		239695758,01/25/2022,BRONX,40.8441566000203,-73.9006054489734
		239993170,02/01/2022,MANHATTAN,40.789323,-73.946316
		248001907,07/13/2022,BRONX,40.822649,-73.867314
		246359109,06/08/2022,BRONX,40.812518,-73.924424
		242440054,03/21/2022,BRONX,40.826328,-73.901945
		250250607,08/27/2022,BRONX,40.852951,-73.903178
		243312639,04/10/2022,BROOKLYN,40.694243,-73.976018
		246884942,06/20/2022,MANHATTAN,40.8009303727402,-73.9410982410066
		240437684,02/10/2022,QUEENS,40.759443,-73.893651
		250969763,09/12/2022,BRONX,40.869352,-73.88206
		240254036,02/07/2022,BRONX,40.804487,-73.914084
		251247835,09/18/2022,BROOKLYN,40.66214,-73.92721
		247133911,06/24/2022,MANHATTAN,40.801003,-73.945161
		248205244,07/18/2022,BROOKLYN,40.6757902,-73.90267914
		243754490,04/15/2022,MANHATTAN,40.814259,-73.948183
		244794146,05/09/2022,BRONX,40.862797,-73.906854
		242393699,03/18/2022,BRONX,40.8222710411331,-73.911697780277
		247779492,07/08/2022,BRONX,40.822734,-73.919347
		239414903,01/19/2022,BRONX,40.8694704770483,-73.8798608037303
		239123816,01/13/2022,BROOKLYN,40.644458,-73.90854
		242377360,03/19/2022,BRONX,40.83596882,-73.86999268
		247492011,07/02/2022,QUEENS,40.699576,-73.82169
		245885843,05/31/2022,BRONX,40.819073,-73.900843
		241639364,03/05/2022,QUEENS,40.69932415739,-73.831570887672
		249196561,08/08/2022,BROOKLYN,40.68057,-73.952463
		247542074,07/04/2022,BRONX,40.865655,-73.891302
		239648526,01/25/2022,BRONX,40.868175,-73.846671
		243115069,04/04/2022,BRONX,40.861561,-73.898206
		250250607,08/27/2022,BRONX,40.852951,-73.903178
		251247836,09/18/2022,BROOKLYN,40.655237,-73.959779
		245491991,05/22/2022,BRONX,40.857706,-73.903197
		239222316,01/16/2022,MANHATTAN,40.845215,-73.933959
		249311091,08/09/2022,BRONX,40.815912,-73.907491
		244818448,05/09/2022,QUEENS,40.708721,-73.898228
		247407052,06/30/2022,BROOKLYN,40.67565,-73.949958
		248098729,07/15/2022,QUEENS,40.602186,-73.749101
		248785654,07/30/2022,BRONX,40.89544907,-73.88001135
		243566417,04/12/2022,BROOKLYN,40.6581577535544,-74.0004411548878
		241800375,03/08/2022,BROOKLYN,40.664685,-73.889183
		247821873,07/10/2022,BROOKLYN,40.58485539,-73.94987033
		240953546,02/19/2022,BRONX,40.845902,-73.892118
		241640928,03/04/2022,MANHATTAN,40.862087,-73.925057
		249133819,08/06/2022,MANHATTAN,40.825569,-73.947361
		245665380,05/25/2022,BROOKLYN,40.656574,-73.931405
		246106116,06/03/2022,BRONX,40.873322,-73.846473
		251756404,09/28/2022,BROOKLYN,40.66087512,-73.90945904
		241440065,03/01/2022,MANHATTAN,40.802083,-73.936999
		248668760,07/27/2022,BRONX,40.85403,-73.884044
		240379307,02/09/2022,BROOKLYN,40.70399,-73.939746
		247290297,06/28/2022,BRONX,40.84207,-73.87851
		243433246,04/10/2022,BRONX,40.858133,-73.864665
		243249053,04/08/2022,BRONX,40.823278,-73.909167
		247836775,07/10/2022,BRONX,40.84869307,-73.9032792
		248480012,07/23/2022,MANHATTAN,40.740256,-73.980633
		250170468,08/25/2022,QUEENS,40.706647,-73.754276
		241640926,03/05/2022,STATEN ISLAND,40.6231883776008,-74.1492376947323
		245764753,05/27/2022,BRONX,40.820946,-73.858016
		248157397,07/17/2022,BROOKLYN,40.638698,-73.946819
		238779471,01/06/2022,QUEENS,40.70178,-73.80657
		248205243,07/18/2022,BROOKLYN,40.70999,-73.953108
		249550473,08/13/2022,MANHATTAN,40.861111,-73.921379
		247465842,07/01/2022,MANHATTAN,40.829286,-73.948364
		247664544,07/06/2022,BROOKLYN,40.680919,-73.908645
		244726795,05/06/2022,BROOKLYN,40.656968,-73.90846
		251570399,09/24/2022,BRONX,40.861094,-73.900215
		244442194,05/01/2022,BRONX,40.83560091,-73.91379272
		242740110,03/27/2022,QUEENS,40.598139,-73.766898
		251681399,09/27/2022,QUEENS,40.686807,-73.853567
		239695455,01/25/2022,BROOKLYN,40.675554,-73.875431
		251391939,09/21/2022,STATEN ISLAND,40.612606,-74.083121
		247523460,07/04/2022,BROOKLYN,40.673053,-73.879107
		248336781,07/21/2022,BRONX,40.8535983673823,-73.9005768807295
		248893549,08/01/2022,QUEENS,40.596248,-73.797515
		247457587,07/01/2022,QUEENS,40.606656,-73.75615
