	246212283,,,POINT (-73.939598 40.808619)
	246212283,,,POINT (-73.939598 40.808619)
	245134160,,,POINT (-73.919204 40.864612)
	245134160,,,POINT (-73.919204 40.864612)
	242287608,,,POINT (-73.915863 40.815318)
	242287608,,,POINT (-73.915863 40.815318)
	248157399,,,POINT (-73.9089197 40.6625545)
	248157399,,,POINT (-73.9089197 40.6625545)
	239237445,,,POINT (-73.9477648403751 40.664121282631)
	239237445,,,POINT (-73.9477648403751 40.664121282631)
	241094824,,,POINT (-73.7501173648331 40.6027762300781)
	241094824,,,POINT (-73.7501173648331 40.6027762300781)
	242015937,,,POINT (-74.026242 40.624308)
	242015937,,,POINT (-74.026242 40.624308)
	247492011,,,POINT (-73.82169 40.699576)
	247492011,,,POINT (-73.82169 40.699576)
	244106023,,,POINT (-73.90484654 40.8445883)
	244106023,,,POINT (-73.90484654 40.8445883)
	242015938,,,POINT (-73.954766 40.640559)
	242015938,,,POINT (-73.954766 40.640559)
	245824158,,,POINT (-73.909775 40.664024)
	245824158,,,POINT (-73.909775 40.664024)
	239888798,,,POINT (-73.874812 40.822057)
	239888798,,,POINT (-73.874812 40.822057)
	250250607,,,POINT (-73.903178 40.852951)
	250250607,,,POINT (-73.903178 40.852951)
	248540223,,,POINT (-73.927951 40.678448)
	248540223,,,POINT (-73.927951 40.678448)
	240986902,,,POINT (-73.912411 40.679363)
	240986902,,,POINT (-73.912411 40.679363)
	241640926,,,POINT (-74.1492376947323 40.6231883776008)
	241640926,,,POINT (-74.1492376947323 40.6231883776008)
	247600082,,,POINT (-73.95711 40.665017)
	247600082,,,POINT (-73.95711 40.665017)
	248783825,,,POINT (-73.941249 40.597113)
	248783825,,,POINT (-73.941249 40.597113)
	247129449,,,POINT (-73.943962 40.82119)
	247129449,,,POINT (-73.943962 40.82119)
	247349368,,,POINT (-73.859665 40.880092)
	247349368,,,POINT (-73.859665 40.880092)
	250593633,,,POINT (-73.85069 40.74185)
	250593633,,,POINT (-73.85069 40.74185)
	239123816,,,POINT (-73.90854 40.644458)
	239123816,,,POINT (-73.90854 40.644458)
	246109874,,,POINT (-73.942015 40.809638)
	246109874,,,POINT (-73.942015 40.809638)
	243630080,,,POINT (-73.937099 40.795807)
	243630080,,,POINT (-73.937099 40.795807)
	242046758,,,POINT (-73.919703 40.662923)
	242046758,,,POINT (-73.919703 40.662923)
	241930354,,,POINT (-73.902336 40.634124)
